id,p_code,procurement,unit_price,pref_order_qty,unit_meas,mfg_lt,curr_stock
8941,SGB638964,M,363.66,5,FT,20 days,6720
8942,VRB895750,M,412.44,243,M,22 days,4919
8943,HUR620699,M,294.63,245,FT,4 days,7873
8944,POM622502,B,794.96,87,EA,,1274
8945,XKB339711,B,385.2,110,FT,,9101
8946,JLL903291,B,914.17,61,KG,,1901
8947,ABY599891,M,658.4,315,FT,23 days,5227
8948,IBO979976,M,442.77,328,M,8 days,8082
8949,GDI956360,B,983.06,162,M,,3453
8950,CMC259785,B,303.64,18,EA,,129
8951,RVE025141,B,958.78,457,KG,,558
8952,IDF103909,M,590.51,182,LBS,11 days,7449
8953,QXR486699,M,745.91,256,M,19 days,500
8954,HRD402134,M,909.96,450,FT,28 days,4860
8955,UOF849810,M,51.91,206,FT,5 days,4455
8956,THB059419,B,545.2,223,FT,,5825
8957,WXR742485,B,171.57,362,LBS,,4412
8958,MKX178200,M,794.24,489,LBS,21 days,3065
8959,IBE296364,M,735.24,232,M,21 days,6646
8960,STC003584,M,426.16,438,LBS,1 days,5917
8961,BKT528156,M,138.83,430,LBS,24 days,2761
8962,EWD367153,M,531.88,179,LBS,13 days,8426
8963,SPJ122265,B,124.78,132,EA,,9324
8964,BTY950452,B,106.47,19,EA,,2083
8965,BHI530586,M,857.3,213,LBS,11 days,6794
8966,VUM385354,B,767.2,486,EA,,6464
8967,FKH296034,B,607.24,297,M,,2533
8968,KFD145145,M,845.73,11,KG,10 days,7976
8969,HAC090794,M,947.02,76,M,28 days,6365
8970,MKZ408660,M,544.31,417,M,21 days,6582
8971,OLL391467,M,831.64,91,M,14 days,1406
8972,KIK778674,B,123.37,174,LBS,,665
8973,UFD652781,M,507.14,296,EA,25 days,5909
8974,PQM575638,B,894.08,256,LBS,,5448
8975,AXD678842,M,569.35,92,M,20 days,3531
8976,EOP562141,M,970.7,427,EA,14 days,6407
8977,QVI208755,B,276.72,173,LBS,,4656
8978,VJT851304,M,564.53,188,KG,1 days,733
8979,EXM278376,B,620.07,285,M,,3733
8980,IIN363070,B,833.98,463,EA,,4933
8981,OJI985458,M,948.32,28,FT,27 days,1695
8982,GIX687177,M,918.09,246,M,17 days,2531
8983,HMA114001,B,983.92,13,KG,,308
8984,STA166994,B,843.68,358,FT,,2616
8985,CIT210633,M,630.03,415,FT,28 days,2314
8986,URT256665,M,547.67,193,KG,17 days,4688
8987,YZM701635,B,940.46,119,M,,4467
8988,WFN715644,B,14.14,469,LBS,,8901
8989,YOO695957,M,832.83,339,FT,15 days,4743
8990,BQY883472,M,993.57,220,M,2 days,1304
8991,DKA582998,B,612.66,323,M,,406
8992,CWJ292218,B,437.23,227,M,,2257
8993,ZOI361933,M,709.96,294,EA,3 days,7168
8994,CAP840107,M,968.76,254,FT,16 days,6889
8995,EHJ626242,B,760.48,252,LBS,,8712
8996,SQA230042,M,329.79,472,M,16 days,7830
8997,MDZ932474,M,215.99,367,LBS,13 days,6914
8998,QSD235855,B,735.5,349,FT,,8035
8999,ZQR267854,M,470.31,460,M,18 days,5884
9000,MAR448504,M,425.82,400,LBS,20 days,2846
9001,NFV504110,B,320.1,257,M,,9944
9002,DFL638910,M,829.0,44,KG,28 days,6588
9003,XCC137386,M,182.22,83,KG,12 days,8271
9004,AJR576158,B,612.88,434,M,,6273
9005,HCU920039,M,783.98,452,M,21 days,6222
9006,KIS632562,M,986.23,500,EA,26 days,7304
9007,OJW993774,M,265.03,469,FT,30 days,3184
9008,OUZ630585,M,956.96,485,M,21 days,6655
9009,XRX210346,B,977.81,4,FT,,8632
9010,XDR961951,B,216.6,251,FT,,718
9011,XHK102497,B,662.02,139,M,,5348
9012,TYK247379,M,928.69,341,KG,20 days,9153
9013,LXL037319,M,821.34,270,FT,12 days,6383
9014,YTK258902,M,131.8,347,M,26 days,4552
9015,RWW577192,B,957.6,45,EA,,2793
9016,QUT954271,B,411.14,1,M,,7960
9017,XTO597292,M,793.1,219,LBS,2 days,4122
9018,CYS036942,B,587.95,33,FT,,5328
9019,QZE038974,B,536.03,312,EA,,8217
9020,IKQ517052,M,427.98,386,EA,27 days,9095
9021,FAP376866,M,556.77,367,KG,11 days,8171
9022,XIO509900,B,827.35,396,M,,7292
9023,CZW801646,B,810.23,446,EA,,1152
9024,UTN511713,M,969.78,178,FT,21 days,4154
9025,TMJ590982,B,620.55,134,LBS,,4661
9026,FRV493191,B,272.87,261,EA,,6100
9027,AXX153614,M,881.12,156,LBS,12 days,6525
9028,YBI418413,M,304.27,63,FT,8 days,6833
9029,QQH329725,M,980.27,367,LBS,17 days,8804
9030,FNX949777,M,813.94,324,FT,26 days,1266
9031,CWS433071,M,323.19,263,FT,29 days,113
9032,ELO202077,M,895.87,265,M,3 days,2990
9033,BIY226260,B,779.07,36,FT,,1623
9034,QQL457048,M,382.66,415,FT,26 days,5216
9035,UWW376227,B,53.64,158,EA,,9889
9036,GBC164548,B,545.14,124,LBS,,3602
9037,ZQW506264,B,60.5,420,EA,,6088
9038,WWF802864,M,394.78,71,FT,25 days,2549
9039,WJS264011,B,378.27,301,M,,9061
9040,LGV260668,M,380.92,121,LBS,10 days,7770
9041,FDJ482632,B,636.82,324,LBS,,2679
9042,GKU961536,B,71.98,347,LBS,,2922
9043,KJE654188,M,438.11,4,KG,22 days,8761
9044,PKB457261,B,428.66,60,LBS,,64
9045,LTP451763,M,507.53,472,FT,19 days,364
9046,RVA467856,B,720.77,14,LBS,,6747
9047,UXO590668,M,838.94,456,KG,26 days,7522
9048,CPT812251,B,85.01,390,FT,,7714
9049,ITS797042,M,193.68,154,EA,30 days,587
9050,HZE660885,M,576.84,479,KG,13 days,7309
9051,GET507912,M,427.91,15,M,8 days,3903
9052,ADJ557405,B,209.04,21,FT,,4046
9053,KXR971754,B,383.75,51,FT,,2296
9054,IIY354237,M,255.99,241,KG,1 days,753
9055,DQB590447,B,355.93,97,M,,563
9056,FMY419689,M,683.5,143,LBS,5 days,5810
9057,TEI650554,B,712.32,490,EA,,7776
9058,URU410378,M,926.61,278,FT,1 days,1050
9059,XGA537277,M,464.34,355,LBS,8 days,8347
9060,OVZ901846,B,122.37,136,KG,,7937
9061,PGH689628,B,635.01,373,KG,,3118
9062,WAN734571,M,430.25,414,LBS,14 days,9305
9063,WSP025009,B,716.52,198,KG,,5418
9064,WNS862189,M,31.5,133,FT,17 days,8235
9065,BSK873521,M,566.82,167,EA,14 days,4351
9066,WWA865320,B,563.95,278,M,,1228
9067,ETZ724674,B,325.03,321,EA,,9705
9068,EKI184327,M,947.42,155,KG,27 days,3682
9069,ILK262941,B,47.51,222,EA,,1528
9070,VUH077782,B,616.7,180,FT,,520
9071,RXH864235,B,250.12,324,LBS,,5477
9072,CUU970516,B,704.44,51,LBS,,5598
9073,WTX164801,M,337.62,9,M,26 days,9756
9074,OTH257934,M,443.45,172,KG,5 days,4376
9075,DDL443852,B,643.73,238,FT,,9615
9076,MGX774592,B,664.25,470,KG,,9302
9077,ITG949861,B,535.29,344,FT,,7134
9078,QYB775109,B,719.27,463,KG,,8379
9079,SGY542147,M,925.14,66,LBS,14 days,7331
9080,ZYJ366370,M,288.96,23,M,5 days,9904
9081,MSX952369,M,716.25,349,FT,30 days,6033
9082,EOW380544,M,832.4,287,KG,15 days,2857
9083,YAW232276,M,660.56,99,FT,6 days,425
9084,YKN969487,M,163.07,496,FT,30 days,2106
9085,HVX193701,M,480.03,485,EA,22 days,5792
9086,ZRI258466,M,258.8,369,EA,22 days,4298
9087,FYJ230413,B,519.5,430,LBS,,2940
9088,IKF383159,B,842.36,476,FT,,8988
9089,WLI348097,M,426.27,43,FT,26 days,7651
9090,VXI457226,B,644.62,168,LBS,,2644
9091,BKK193011,M,15.19,230,KG,22 days,9530
9092,QFJ845705,B,546.07,9,LBS,,5394
9093,GYN059728,B,777.45,159,M,,8803
9094,YBD338649,B,557.19,142,FT,,4159
9095,VLZ090656,M,392.85,459,M,4 days,5108
9096,RSB401443,M,275.55,262,FT,27 days,480
9097,OWD047078,M,342.84,53,EA,24 days,8529
9098,ENV991621,M,274.74,364,EA,15 days,5532
9099,ZSM685524,B,962.87,490,KG,,9873
9100,RYK320200,B,626.92,259,M,,6616
9101,PLP966713,B,429.91,457,M,,8428
9102,WSP009699,B,953.64,322,M,,9272
9103,OKS316901,M,930.88,37,LBS,27 days,3925
9104,HCK994835,B,310.93,247,M,,9937
9105,JYS495927,M,635.35,240,EA,22 days,4712
9106,ZCU044080,B,612.06,58,FT,,7537
9107,GFS829123,M,502.4,210,FT,27 days,577
9108,AFD965221,M,761.27,18,KG,15 days,4742
9109,ZKL639548,B,438.44,248,KG,,6107
9110,CAN737276,M,677.49,200,M,16 days,7216
9111,XEY961740,B,693.47,19,M,,2479
9112,HHE158501,M,78.63,209,LBS,18 days,9913
9113,BTU507134,M,814.26,204,EA,7 days,6433
9114,QSM987250,B,419.14,337,EA,,2374
9115,UXS414982,B,683.62,184,FT,,1707
9116,RTZ565603,M,532.49,355,M,1 days,9758
9117,JPQ671368,M,704.41,256,LBS,16 days,3786
9118,YRD534409,M,206.73,178,M,7 days,6877
9119,HMF885373,M,374.71,300,LBS,26 days,2198
9120,VIW253627,B,95.16,498,LBS,,891
9121,VTD531852,M,165.84,301,M,7 days,7166
9122,TUE203954,B,803.52,195,EA,,671
9123,OKU180194,M,514.94,282,EA,26 days,7293
9124,JFP830896,M,408.68,193,KG,17 days,3113
9125,BIP685313,B,189.8,318,LBS,,6154
9126,XDO006612,M,456.27,103,M,18 days,8599
9127,ZJU998085,B,163.41,32,FT,,3174
9128,UEG132255,M,752.88,425,M,13 days,1156
9129,VDM002454,M,949.13,275,FT,20 days,2522
9130,VAE390841,M,372.53,178,FT,15 days,8905
9131,DBI275235,M,563.59,263,KG,10 days,779
9132,NPB775903,B,759.9,171,EA,,782
9133,TWL256117,B,11.78,396,KG,,7198
9134,FER691083,M,602.99,109,KG,4 days,567
9135,LBI619641,B,374.52,35,KG,,3816
9136,IVH838115,B,176.21,255,M,,7997
9137,XKV166849,M,494.69,459,LBS,12 days,5905
9138,SCS367541,M,111.32,7,FT,11 days,2151
9139,PTF908976,B,231.86,102,FT,,4400
9140,GOY954296,B,65.45,49,KG,,2101
9141,ZYA216520,M,589.04,177,KG,13 days,8959
9142,ILT403790,B,248.33,459,M,,3779
9143,XXC694453,M,319.86,334,KG,28 days,1101
9144,WGF846821,M,307.39,476,LBS,8 days,7394
9145,TUD983119,M,745.69,477,KG,28 days,5635
9146,FAO437066,M,746.33,427,LBS,8 days,9628
9147,YAK156031,M,450.34,64,M,30 days,5230
9148,TLG068079,B,259.74,330,M,,4589
9149,AVO396781,M,626.88,377,KG,21 days,7221
9150,NDH263682,B,377.11,325,M,,8896
9151,HIN160167,M,180.46,269,EA,20 days,2557
9152,OCX140612,M,157.18,368,FT,4 days,3589
9153,IBB534900,B,358.81,252,EA,,1908
9154,POF841872,M,179.39,447,KG,29 days,7964
9155,IYT100222,B,516.27,273,FT,,6672
9156,PNV038323,B,899.45,378,FT,,3004
9157,JUX961814,M,952.7,99,LBS,23 days,4642
9158,AMT232010,B,117.59,482,FT,,5917
9159,SJQ200118,M,575.82,320,FT,27 days,9442
9160,WHK017437,M,83.88,215,EA,12 days,7645
9161,NTK643373,B,293.71,402,EA,,1157
9162,ZML414040,B,355.27,366,EA,,5492
9163,ZVG782092,M,677.66,150,M,26 days,4878
9164,BZO139109,M,421.26,281,M,2 days,4878
9165,JOC152492,B,335.83,123,KG,,6656
9166,YYF804829,B,514.92,90,M,,8662
9167,GJO705924,B,149.1,258,LBS,,1651
9168,UCA460307,B,327.56,426,KG,,7199
9169,CWJ998585,B,418.65,144,LBS,,6921
9170,BAI699250,B,532.05,48,LBS,,989
9171,YHJ317808,B,13.45,386,KG,,8450
9172,VIV156178,M,409.07,296,LBS,29 days,6560
9173,TMJ934020,M,634.38,448,EA,19 days,8426
9174,YLV712520,B,684.07,188,FT,,7077
9175,THF544245,B,882.57,247,M,,6539
9176,EES679888,M,886.68,278,KG,5 days,3384
9177,PEH843698,M,859.02,93,FT,18 days,785
9178,SVU837271,M,966.16,234,EA,12 days,4402
9179,TMJ451920,B,93.99,448,LBS,,2108
9180,YIP645641,B,996.23,313,M,,9542
9181,ABZ305170,M,575.08,358,EA,19 days,8915
9182,LAD958618,M,520.96,484,KG,2 days,8183
9183,ERS388442,M,277.23,387,FT,21 days,6135
9184,BBK545637,B,127.86,293,FT,,5966
9185,OCX323189,M,856.38,306,FT,30 days,1412
9186,VCU083683,M,629.68,444,KG,18 days,8048
9187,DVS649067,M,54.98,120,LBS,22 days,1355
9188,KUS357080,M,871.7,221,M,29 days,6265
9189,EES769166,B,243.37,170,LBS,,9577
9190,ZOD710010,M,156.36,139,LBS,19 days,1604
9191,SEA570940,B,555.57,204,M,,4932
9192,UZV060628,B,740.77,14,EA,,3770
9193,THN501468,M,459.03,46,EA,11 days,4945
9194,ORS541193,M,212.09,104,M,16 days,7867
9195,YMD943026,M,738.65,260,KG,19 days,2176
9196,XGO674682,M,582.03,172,LBS,3 days,3985
9197,EWK436926,B,902.66,210,M,,7393
9198,QUI003867,B,467.59,229,KG,,5952
9199,TPH195476,B,562.82,350,M,,1496
9200,KYT115069,M,590.03,29,FT,18 days,3326
9201,LFH524016,M,753.04,466,EA,5 days,778
9202,BZO028601,B,750.52,197,LBS,,4822
9203,LVQ591342,B,593.21,201,EA,,1788
9204,WPL047267,B,58.23,297,KG,,1174
9205,SRM531502,B,387.58,204,LBS,,8419
9206,IQX117457,M,759.16,15,EA,7 days,6037
9207,PVA141390,B,938.21,363,KG,,3568
9208,YGO166862,B,386.15,133,M,,6409
9209,SNE544051,B,784.13,12,LBS,,9697
9210,IDB774006,M,862.68,225,FT,25 days,5553
9211,NQM834667,B,935.51,345,LBS,,3936
9212,HXW103164,M,873.61,31,M,19 days,1486
9213,HML814952,B,801.34,346,FT,,5672
9214,NNU324809,B,969.39,199,LBS,,2002
9215,ZST590853,M,441.37,11,LBS,18 days,6680
9216,VRL897561,M,412.15,344,KG,16 days,6032
9217,FBS457433,M,785.16,404,FT,30 days,1779
9218,JMM333902,B,761.89,263,LBS,,4010
9219,OQT222936,M,978.64,279,LBS,3 days,1373
9220,OFI324645,B,346.19,20,KG,,6052
9221,VEC546217,B,449.53,478,FT,,751
9222,AKZ161870,B,12.64,387,EA,,3813
9223,JCA377449,M,568.48,340,M,8 days,7190
9224,TQQ587689,M,841.14,417,FT,2 days,6925
9225,BZK616728,B,653.18,15,M,,1252
9226,YOA192995,M,895.87,382,EA,15 days,5725
9227,LCL621124,M,164.75,376,KG,6 days,3569
9228,HSO800348,B,524.79,269,EA,,1909
9229,TRE257286,B,24.1,2,M,,257
9230,SLA087809,B,480.97,65,EA,,6743
9231,KRV947381,B,787.47,424,LBS,,2067
9232,LIR833493,M,813.75,47,M,4 days,7981
9233,HNP334517,B,9.1,398,KG,,1374
9234,AWM571667,M,159.6,204,KG,9 days,7067
9235,ULN562402,B,301.29,116,M,,1569
9236,AMZ041646,M,167.87,31,LBS,27 days,4035
9237,XEW805047,M,989.32,454,FT,15 days,1798
9238,WWD629194,M,18.69,224,LBS,24 days,1654
9239,UDH160259,M,918.98,184,M,30 days,1360
9240,NXH904220,B,819.26,292,EA,,1094
9241,WEP903904,B,45.12,407,FT,,3870
9242,SXN476602,M,513.68,352,LBS,8 days,2034
9243,CWH390145,M,487.4,369,FT,19 days,3937
9244,SPT259661,B,980.67,500,M,,8119
9245,XIU440010,B,126.92,53,M,,4783
9246,UYP661803,M,778.35,257,KG,12 days,1117
9247,RIP397302,B,72.05,61,EA,,6986
9248,BPJ888757,B,223.65,336,LBS,,9079
9249,WDG376116,B,394.01,197,LBS,,2682
9250,XKA470305,M,919.86,75,LBS,21 days,2306
9251,LQK964690,B,595.6,18,M,,6113
9252,MML016753,B,344.46,424,M,,8017
9253,EGS253016,M,129.68,153,KG,17 days,3170
9254,BQN808268,B,823.22,431,M,,8742
9255,RXJ877145,M,266.62,283,KG,18 days,104
9256,CBM339806,B,909.95,224,M,,4497
9257,NKD358961,B,870.17,207,M,,5496
9258,NFF782234,M,274.76,292,KG,9 days,9398
9259,THO562304,M,85.01,430,LBS,27 days,6166
9260,RDI742981,M,149.97,298,KG,10 days,3149
9261,OSH711250,M,76.9,423,FT,8 days,7942
9262,APZ173334,B,264.14,148,M,,7442
9263,LRR846263,B,832.22,108,EA,,4801
9264,ZHO853875,B,257.52,177,LBS,,9546
9265,EFQ839565,M,859.92,336,KG,29 days,8627
9266,LOV463064,B,211.3,427,M,,2277
9267,LRA160471,M,45.67,61,LBS,18 days,4699
9268,MEZ374709,M,657.74,325,FT,24 days,1196
9269,KLN715199,M,541.09,119,KG,1 days,6061
9270,LQS558228,B,56.66,191,KG,,7726
9271,NIG591540,M,153.87,59,KG,8 days,6522
9272,KCT970546,B,946.56,339,LBS,,3595
9273,PGG106578,B,22.32,77,KG,,9413
9274,NXC004176,B,610.65,267,LBS,,5096
9275,MZX375502,B,114.83,261,FT,,9265
9276,FHQ601361,B,946.31,446,FT,,7203
9277,OZV692326,B,669.48,240,KG,,4695
9278,VNM552235,B,879.62,315,M,,8134
9279,EIG118792,B,923.53,74,EA,,7786
9280,ONU258167,B,641.84,396,LBS,,353
9281,WRA581774,B,867.68,304,KG,,3137
9282,TTD063541,B,191.98,89,M,,8226
9283,BCV829878,B,725.04,105,KG,,1969
9284,ZYX067361,M,434.32,110,EA,24 days,754
9285,DUD830333,B,782.36,157,EA,,1891
9286,JNE266518,M,614.16,379,M,28 days,9260
9287,ECF927657,B,910.23,305,M,,4026
9288,TEW555354,M,347.26,241,LBS,28 days,306
9289,SHR039793,M,388.38,80,LBS,17 days,3206
9290,VVZ136621,M,122.92,199,LBS,1 days,9980
9291,TZX974202,M,392.41,488,KG,19 days,9504
9292,PSU199016,B,98.67,494,EA,,9677
9293,JVJ687121,M,365.26,39,FT,25 days,7215
9294,IBH293242,M,171.81,310,EA,28 days,8683
9295,TIA245973,B,837.56,415,EA,,470
9296,XDU523665,M,804.24,18,KG,22 days,7163
9297,SUG487872,B,321.9,476,LBS,,7408
9298,ADT390018,B,62.14,432,KG,,232
9299,LRK223520,M,215.64,31,EA,1 days,7459
9300,WAG583055,M,853.57,86,FT,3 days,1913
9301,AAN332262,B,519.8,254,EA,,4310
9302,VPN513224,M,607.4,467,EA,30 days,792
9303,XWV636617,M,405.01,275,FT,3 days,598
9304,IRU586285,B,882.39,165,EA,,1232
9305,QJB417323,B,107.37,239,LBS,,8839
9306,KDP463531,B,303.31,72,M,,337
9307,XIZ516720,B,654.3,178,FT,,8094
9308,KMY037785,B,618.38,163,KG,,7539
9309,SVC716579,B,599.2,227,M,,1920
9310,RLP384388,B,61.88,400,M,,3924
9311,BYF031228,M,175.8,493,LBS,2 days,6400
9312,FKQ099804,B,543.63,420,EA,,4966
9313,YLR262425,M,263.73,20,KG,10 days,4733
9314,VKV874429,M,221.8,14,M,10 days,9487
9315,JGX329993,B,458.32,264,EA,,1863
9316,HAE890242,M,349.81,56,LBS,2 days,3229
9317,RQV872277,B,312.47,375,KG,,739
9318,KBM295704,B,669.77,401,EA,,7137
9319,OBI489274,B,441.1,204,KG,,4546
9320,WFZ749564,B,843.82,368,KG,,1061
9321,DOG043679,M,835.36,294,M,26 days,9351
9322,VMN957831,B,591.05,479,FT,,5359
9323,IXT619306,B,182.01,13,EA,,3867
9324,XFG705459,M,300.08,89,EA,26 days,55
9325,VBF194736,M,682.86,194,KG,9 days,9039
9326,AEG684240,M,490.75,440,FT,17 days,6654
9327,UVO149755,M,834.64,199,EA,8 days,5816
9328,SJO413715,M,72.09,363,M,6 days,3600
9329,PYZ994883,B,362.95,121,KG,,3306
9330,APB108794,B,247.09,238,M,,1190
9331,XAR531591,B,308.17,270,EA,,5807
9332,RYP838943,B,664.81,492,KG,,4718
9333,TML920946,B,781.31,365,KG,,3486
9334,HVO458368,M,226.72,476,FT,30 days,7942
9335,ILH287281,B,641.25,106,KG,,7463
9336,ZSU115235,B,343.93,224,EA,,9948
9337,LDO210081,B,83.56,410,LBS,,799
9338,BUY537087,M,473.56,23,FT,22 days,862
9339,YAF267851,M,372.89,52,EA,28 days,7527
9340,CHD423315,B,185.2,429,LBS,,3179
9341,KYF813938,M,480.77,357,FT,25 days,9167
9342,AVT193977,M,925.5,74,LBS,14 days,5185
9343,AVS709346,M,492.34,362,M,11 days,3182
9344,OVH362163,B,596.8,150,LBS,,5537
9345,JIF296424,M,591.13,36,M,4 days,1051
9346,YVY814881,B,553.67,416,FT,,9807
9347,JYC324910,M,315.2,370,LBS,18 days,1883
9348,LNR249394,M,724.65,500,FT,21 days,1194
9349,BVZ811780,M,241.22,308,M,4 days,7359
9350,VBO021907,M,149.8,249,FT,15 days,3662
9351,OXO374410,M,35.91,288,M,12 days,3254
9352,XJZ360625,B,557.05,330,M,,3270
9353,ERM648239,M,377.4,251,EA,14 days,6631
9354,MWO840999,M,301.45,114,EA,13 days,8013
9355,KLB640066,M,755.47,15,M,8 days,3886
9356,YWJ277722,B,359.25,392,M,,8859
9357,MMV710700,B,468.08,325,FT,,3805
9358,YGL616544,M,966.85,456,EA,25 days,9688
9359,QCT037181,B,6.05,44,M,,2734
9360,YQD912318,B,997.67,235,FT,,4446
9361,JHE747452,B,838.37,67,M,,5917
9362,TID241099,M,16.72,63,KG,5 days,3913
9363,PHS745318,B,301.52,18,LBS,,8070
9364,JDK542614,M,206.04,372,FT,25 days,3848
9365,UDH832494,B,669.24,480,EA,,8129
9366,WUZ871125,M,169.9,374,FT,29 days,8356
9367,OOA160466,M,923.67,131,FT,27 days,6787
9368,ZFX753833,B,585.22,78,EA,,2486
9369,XII654020,M,455.96,480,EA,7 days,9717
9370,BVP447374,M,651.54,147,M,22 days,7294
9371,FZY716554,B,59.81,293,EA,,5975
9372,HZD089356,M,746.89,500,FT,23 days,7453
9373,RHW545734,B,243.44,56,KG,,5018
9374,EWO402155,M,875.67,81,M,29 days,6131
9375,EUB844004,B,799.19,265,M,,7787
9376,TOS893491,B,944.69,411,EA,,8416
9377,BDS503153,M,269.4,394,M,11 days,6095
9378,DBR923210,M,344.82,470,KG,5 days,6015
9379,EDB206889,B,796.85,121,EA,,1005
9380,HWY273065,M,545.47,84,M,8 days,4326
9381,XNL069097,B,419.17,60,EA,,7599
9382,JYF867403,M,131.93,4,LBS,11 days,9851
9383,KIE526299,M,5.65,42,FT,3 days,6403
9384,MBZ609934,B,566.34,252,EA,,9298
9385,ZVR606990,B,755.58,150,EA,,563
9386,HUU440955,B,823.58,5,M,,8585
9387,YCK568313,M,706.12,225,KG,1 days,9140
9388,KHA324296,B,673.52,318,M,,5399
9389,FTE010192,B,492.65,251,FT,,4156
9390,KXC311964,B,17.43,490,EA,,6147
9391,XPB878206,B,831.84,325,EA,,2810
9392,KSQ766819,M,740.96,88,LBS,28 days,9569
9393,HNM948301,M,430.81,19,KG,12 days,2820
9394,RXF243327,M,698.64,339,EA,25 days,5194
9395,IDQ966678,B,579.79,396,LBS,,7793
9396,FDS174476,M,818.45,425,M,8 days,372
9397,JFK959764,B,710.43,333,M,,1792
9398,FJL291430,M,476.89,310,EA,30 days,5535
9399,ZDJ587737,B,458.08,80,FT,,7175
9400,DON370972,B,85.61,405,M,,8385
9401,ZFZ762724,B,59.37,32,KG,,1917
9402,QUX024615,M,936.6,149,LBS,4 days,3760
9403,IJY951075,M,44.53,166,KG,23 days,1351
9404,KEB281899,M,632.71,421,KG,9 days,3694
9405,KVB464465,M,987.75,26,LBS,5 days,4366
9406,TCS843215,B,81.36,264,LBS,,8024
9407,ARE322107,M,694.2,366,M,8 days,5222
9408,SPT414407,M,817.95,333,KG,14 days,5892
9409,OKC592334,M,146.01,28,EA,4 days,1010
9410,LDU726112,B,330.92,406,FT,,9835
9411,CGP210392,M,406.14,375,KG,18 days,2189
9412,WUM401408,M,378.28,486,KG,17 days,4860
9413,OYS442742,B,560.82,136,LBS,,7803
9414,PQN213724,M,322.52,432,FT,13 days,1877
9415,KRT643432,B,356.2,81,KG,,4050
9416,YSS603622,B,48.08,212,LBS,,3868
9417,HMI344161,M,342.08,467,M,19 days,8450
9418,RKL694535,B,372.74,383,KG,,3765
9419,IST753029,M,543.36,498,LBS,25 days,6595
9420,TYU550194,M,802.83,278,KG,29 days,5047
9421,OZS093762,B,240.08,116,KG,,3400
9422,WHM634857,B,71.76,493,FT,,7648
9423,KCD850128,B,527.23,348,M,,6798
9424,NQK267467,M,627.91,259,M,22 days,1130
9425,LGZ824367,B,883.5,14,M,,1604
9426,EIS256520,B,49.02,435,KG,,6845
9427,SNW647948,B,917.13,116,FT,,2197
9428,IGA957107,B,463.11,224,FT,,2957
9429,TKG956271,M,77.89,38,LBS,9 days,8497
9430,MAT153424,M,273.25,483,FT,3 days,4278
9431,NLU124474,M,75.89,116,M,12 days,1445
9432,GKN022854,B,122.12,415,EA,,7404
9433,HCO057249,B,322.48,34,LBS,,1623
9434,JDQ565678,M,355.22,425,M,19 days,2094
9435,SUJ737750,M,865.97,63,KG,7 days,1892
9436,WTS496866,B,571.06,202,EA,,275
9437,RHE143502,M,524.72,382,KG,7 days,5615
9438,OYJ718380,M,270.65,452,EA,3 days,2447
9439,ZNV243878,M,261.9,435,KG,30 days,4051
9440,KLG745851,B,725.76,216,LBS,,5385
9441,OYT991589,M,763.74,338,KG,27 days,1155
9442,ECH545627,B,9.74,468,M,,493
9443,YQL123277,B,977.45,68,EA,,6025
9444,RXZ341833,M,355.75,47,FT,17 days,7992
9445,BHI191846,M,825.85,497,M,26 days,6323
9446,DKH199834,M,975.51,18,FT,1 days,6903
9447,DIU309317,M,845.48,350,KG,4 days,6005
9448,RRI804975,B,927.91,484,EA,,6580
9449,LYS633505,B,354.92,115,FT,,3802
9450,HZP558037,B,178.06,414,KG,,5870
9451,NRA695769,M,444.09,360,LBS,8 days,2966
9452,UQO988225,M,395.9,37,KG,6 days,3314
9453,EOX966628,M,222.25,498,EA,5 days,1100
9454,AEO910624,M,508.08,304,FT,8 days,7276
9455,EQZ087393,M,93.39,207,LBS,24 days,636
9456,YCY370766,B,139.67,297,M,,7226
9457,IHB223031,M,673.44,176,LBS,20 days,3597
9458,NZV517426,M,371.5,415,LBS,17 days,2170
9459,TJK068228,B,621.16,289,LBS,,3569
9460,ATF645335,B,216.58,281,EA,,487
9461,VBV948349,M,432.34,497,LBS,16 days,8557
9462,FZK354215,M,362.57,300,KG,26 days,2340
9463,UPJ732150,B,235.52,406,FT,,7017
9464,IFO888110,M,488.5,96,FT,23 days,7746
9465,ZHY066492,M,414.49,441,M,23 days,4201
9466,BVR343118,M,750.42,147,EA,5 days,667
9467,SZP862297,M,375.82,308,M,1 days,9850
9468,CBY476303,M,993.24,88,M,21 days,8803
9469,CLN904884,B,558.12,319,FT,,900
9470,MQJ563591,M,550.53,95,KG,3 days,54
9471,NHH182875,M,492.47,32,KG,5 days,1667
9472,QGJ234933,B,108.69,130,M,,7494
9473,LGN520826,M,101.38,32,KG,3 days,2122
9474,YAO371211,M,989.72,464,M,24 days,3399
9475,BFW051546,M,971.49,460,LBS,6 days,8305
9476,OBU526155,M,759.18,79,FT,19 days,8414
9477,XXX052814,B,534.83,229,FT,,8801
9478,NNX965751,B,176.68,86,FT,,8433
9479,TDZ235836,M,48.57,246,KG,21 days,3578
9480,AKB607063,M,817.53,367,KG,6 days,781
9481,MKX982511,M,16.04,75,EA,9 days,8231
9482,DJT068280,B,594.19,244,LBS,,9844
9483,KCG939612,M,581.27,8,LBS,13 days,6750
9484,ZCP090141,M,977.41,164,LBS,17 days,9928
9485,YWR636038,M,375.09,155,LBS,16 days,1464
9486,IZM543028,M,763.9,339,KG,10 days,6115
